latitude,longitude,continent
26.71835689,-105.5752052,North America
50.58851321,18.03120118,Europe
-10.4219385,-48.91675198,South America
-12.73992362,131.464882,Oceania
-13.47390202,-44.96503023,South America
-19.38203983,-53.58181996,South America
-16.96798122,-70.84335061,South America
-9.285309825,-59.59951135,South America
-18.15138118,-40.56240315,South America
8.825223026,11.10200184,Africa
-30.003309,116.82189,Oceania
-27.75204039,-55.87144749,South America
4.675887989,-72.5833907,South America
16.21886971,75.40164514,Asia
-23.42717907,-46.37118645,South America
-13.83507787,-54.15369408,South America
-34.22908619,140.6542478,Oceania
44.92109228,8.534535895,Europe
51.0290165,4.240593429,Europe
-27.27993167,-63.21783891,South America
-21.29779583,-47.28047456,South America
-24.73616859,119.6043098,Oceania
-28.24191827,-60.78097744,South America
50.08166469,94.16083925,Asia
1.094883479,-52.37578354,South America
61.86306873,73.80674806,Russia
-32.21780065,116.2956008,Oceania
62.09833627,27.70972953,Europe
0.484182242,36.32964337,Africa
77.46791568,-69.2028225,North America
15.0103016,-90.47339909,North America
41.13632251,43.09873533,Asia
-21.813703,-50.56339598,South America
-5.549447359,122.6033128,Asia
47.64986349,24.20930092,Europe
-18.28178113,-51.96241772,South America
-22.08279962,-50.36603854,South America
-46.45002715,-70.1964799,South America
24.34996686,-105.0931437,North America
-11.6033058,-43.3748734,South America
54.35011467,54.74930961,Russia
-19.69548322,22.01800125,Africa
64.31244852,18.62444218,Europe
18.46498306,-69.59897268,North America
-27.30636367,114.5985122,Oceania
10.68383996,8.45541696,Africa
55.43422467,65.35508305,Russia
-18.26227885,-42.71788055,South America
-9.618870528,-68.23901275,South America
-8.347799312,-42.01504345,South America
18.87745167,-98.7304402,North America
26.84831603,-104.1493309,North America
47.69000148,32.23136794,Europe
13.16153448,-14.07081991,Africa
16.77205925,-3.006939635,Africa
54.13826743,23.48231527,Europe
4.925960974,102.0339898,Asia
-28.42440893,134.1855385,Oceania
53.15601622,22.06407992,Europe
-3.268476137,-45.66484413,South America
7.467838962,4.673994375,Africa
11.11574051,105.2218465,Asia
20.39388759,-104.69719,North America
9.105600619,11.49146841,Africa
-34.8304818,117.4089693,Oceania
44.85188029,106.2884584,Asia
-11.0654557,-39.52986607,South America
-20.6287835,143.9271339,Oceania
8.938713568,8.420507824,Africa
-38.37028397,-67.33937247,South America
-32.98181155,149.0018621,Oceania
23.60995224,-101.9995712,North America
-13.55126471,-45.05127851,South America
-30.21034301,-67.22226315,South America
0.011384255,110.8657679,Asia
-31.4810162,137.080531,Oceania
-25.77309773,-60.69494953,South America
-50.48434955,-71.45448885,South America
-48.77638892,-69.9736295,South America
-4.113954995,-45.149024,South America
12.82871239,-11.87739562,Africa
-23.42591137,-55.52564018,South America
40.488303,37.700917,Asia
51.17692522,23.04877716,Europe
42.66171045,23.61382548,Europe
-18.73944143,-65.30535627,South America
-24.11146805,143.3456599,Oceania
49.76499939,106.9903062,Asia
-25.20120874,-62.26279813,South America
-33.21551954,-68.32131172,South America
50.40953456,4.319114104,Europe
28.08024755,-107.597326,North America
25.50705633,-108.7169991,North America
-31.25235557,21.24575759,Africa
47.41030387,2.083867575,Europe
-30.57071198,-51.63825369,South America
47.91906024,26.98705952,Europe
-13.25328953,-58.75083802,South America
46.9945374,12.5402803,Europe
-17.92188554,-39.82996261,South America
-31.81184842,116.8234095,Oceania
31.8932785,35.42866057,Asia
30.78049821,-110.8712409,North America
-11.46529312,-45.78121343,South America
20.43231315,-100.2166423,North America
18.20493096,-103.0827417,North America
-25.01912268,114.8587175,Oceania
38.81253894,36.89849004,Asia
10.38588971,9.827203378,Africa
-9.978802952,-55.25911072,South America
49.31247215,29.57194002,Europe
-26.2666212,-65.94744473,South America
14.99032342,102.0736173,Asia
8.158961794,123.7432784,Asia
-26.68019585,118.4518556,Oceania
-29.55287823,-57.155716,South America
4.342571229,35.60256208,Africa
43.92937613,22.9213178,Europe
8.872528612,11.41777784,Africa
-10.81892173,-42.73145317,South America
-32.69015937,118.9471424,Oceania
63.86195288,28.07484255,Europe
-0.966840614,-48.88113374,South America
-30.10801984,149.0368269,Oceania
1.511005701,35.46013504,Africa
-32.36382456,117.8709183,Oceania
-19.25228814,121.613948,Oceania
62.93342169,152.4004793,Russia
63.89182351,122.74516,Russia
-21.17139855,-41.53626351,South America
44.32818445,9.735820304,Europe
6.747810693,4.941531543,Africa
13.91287161,104.8426311,Asia
-8.618645558,-40.06156258,South America
44.41996801,40.98711851,Russia
47.21638107,107.564531,Asia
-22.5821229,148.3602511,Oceania
-33.52994679,118.7871325,Oceania
-17.8110555,-63.1785372,South America
-33.71776791,-65.95409456,South America
45.45433446,20.51593507,Europe
-38.14101959,-66.24943454,South America
-24.10490634,21.23196001,Africa
-25.59646129,119.2324953,Oceania
30.16330768,-111.1281643,North America
-29.20069005,-61.74313882,South America
38.72030849,42.40157914,Asia
58.75004869,68.94251134,Russia
-32.03711915,-52.99277129,South America
16.89636824,99.55837544,Asia
-6.645006569,-79.96439737,South America
-18.19075301,-45.29106665,South America
40.01553963,28.57055722,Asia
-18.74734529,22.19476964,Africa
-28.12088082,-52.28516152,South America
-7.722905503,-35.71714253,South America
-19.75785643,141.4490618,Oceania
-17.65827994,-49.45254096,South America
-32.55468457,-71.26626693,South America
23.82849692,-98.32779468,North America
-38.32826768,142.4017083,Oceania
15.2948562,104.5226948,Asia
53.3177986,18.9355404,Europe
-8.24508692,-42.47859251,South America
-22.51285353,-45.39230535,South America
51.1228269,100.5490739,Asia
39.15790772,29.81970611,Asia
-31.85057168,26.76930667,Africa
-1.013021005,-48.96515767,South America
56.73440141,104.0266195,Russia
9.951637581,12.63611772,Africa
-27.00225447,-68.06895264,South America
-29.09387569,-62.31939111,South America
52.89805523,111.9762332,Russia
-20.39219478,-46.23175886,South America
36.9713217,-121.909995,North America
10.95390125,4.771614994,Africa
49.59828115,13.8391376,Europe
48.94092451,27.75554369,Europe
-36.3698979,-60.03428414,South America
57.25684912,81.33295199,Russia
10.06716626,6.186716014,Africa
5.876976202,8.188961823,Africa
20.76941444,77.59882874,Asia
-28.91293684,-58.64841454,South America
10.4404663,11.21703388,Africa
-24.48501818,-52.33749581,South America
40.56600368,32.59535491,Asia
7.238525894,9.739585938,Africa
-14.49578592,-56.86258923,South America
20.32653887,100.3137931,Asia
-48.43628455,-70.45511802,South America
58.44463041,25.92941065,Europe
0.639484585,35.02161286,Africa
9.266281998,-73.80883465,South America
-11.84176957,-43.43168536,South America
-23.08034924,-66.48148062,South America
-22.62769855,118.7009297,Oceania
26.83259213,-102.1328468,North America
50.04071305,45.0336506,Russia
30.82382321,-110.041353,North America
51.19023299,115.1905462,Russia
-21.97558271,27.64755598,Africa
-41.87043996,-66.94089287,South America
-29.03758729,-53.22674414,South America
-21.92707447,147.0470429,Oceania
-31.8756164,149.2832002,Oceania
-25.52925194,-53.23525079,South America
15.65513311,79.47726476,Asia
45.8428377,9.3620615,Europe
-16.9919216,144.3003138,Oceania
27.18078796,-99.66171309,North America
-21.6331976,133.7376044,Oceania
-9.156424177,-40.96878637,South America
-23.64230801,-51.47724924,South America
-1.119230535,35.34422915,Africa
-30.37712032,-63.67012611,South America
-31.63263411,-53.44395758,South America
66.79206638,23.52971009,Europe
-12.4881126,-39.69214601,South America
16.9475048,103.7180404,Asia
-11.69010425,-76.9549942,South America
16.2097295,98.8815405,Asia
-27.01829794,-62.02259758,South America
-10.57439884,-67.67100649,South America
-4.964043036,-81.02829012,South America
64.86610167,15.89606622,Europe
2.553902953,98.5980146,Asia
19.42090928,-88.14696335,North America
-30.16250585,-66.5207318,South America
-34.39834322,-57.663621,South America
50.05850633,32.81409495,Europe
63.07544457,113.5198431,Russia
55.98109148,40.71774837,Russia
-27.49439921,-53.68662117,South America
-38.09169236,-67.92649492,South America
-4.148135076,-47.54626405,South America
37.39683383,14.01559038,Europe
19.83707404,85.77533294,Asia
-23.23512551,22.38205458,Africa
6.332859432,5.645276184,Africa
-12.53602322,141.8468187,Oceania
20.25162589,84.77287784,Asia
65.08032295,45.70190306,Russia
-26.22892581,31.58289764,Africa
54.10543899,22.4299501,Europe
49.93983286,13.33186616,Europe
55.9526033,36.4381369,Russia
6.723567408,6.359746343,Africa
45.87545684,25.761753,Europe
54.2661702,48.91464936,Russia
-15.13980066,-53.53034954,South America
-4.890296111,-38.39203639,South America
-1.045744072,-60.47547198,South America
63.98754184,54.52386878,Russia
19.79543017,100.2949258,Asia
-16.7017784,-51.42994993,South America
13.73308871,78.85133136,Asia
4.0890379,-76.1613974,South America
18.02625558,-97.82793838,North America
8.725004177,4.162970021,Africa
7.782387475,-75.54170245,South America
45.51247031,105.7745232,Asia
6.955735656,6.726796666,Africa
-24.10138303,31.67566356,Africa
12.47412515,4.807948295,Africa
6.553640331,80.36457831,Asia
-22.0117984,147.0806865,Oceania
1.762831704,-60.52267374,South America
63.86240574,29.48072667,Europe
-28.12159549,-62.69934763,South America
0.450605366,40.28690019,Africa
-28.7457736,122.0174611,Oceania
-15.76764425,-58.65195922,South America
-18.21801984,143.0049924,Oceania
53.5271104,19.0863131,Europe
-14.12482971,-47.15172689,South America
-12.01668077,-69.1355911,South America
-30.96596176,-62.45405323,South America
-29.51331421,135.0382602,Oceania
-23.61780701,-51.39539658,South America
60.14797821,151.0355084,Russia
-7.10333219,-40.38690946,South America
-7.521782978,-63.01875155,South America
53.63328834,19.800978,Europe
46.27125376,108.5290885,Asia
38.63815385,34.20634918,Asia
59.79667352,64.78043814,Russia
-40.97016472,-67.82232701,South America
48.74662603,28.39027693,Europe
48.05336557,102.6459997,Asia
27.36056026,-112.7099832,North America
-22.7627577,27.33720198,Africa
-37.33281874,-62.45516413,South America
53.1492817,21.67844815,Europe
15.45587792,-92.94850218,North America
44.03456812,24.13205897,Europe
45.44518502,16.40037895,Europe
54.25757637,62.81501822,Russia
-32.40520537,134.5144669,Oceania
-35.31544247,-64.26531168,South America
52.93713059,-0.647359011,Europe
-12.73992362,131.464882,Oceania
-33.4128538,146.0161196,Oceania
15.98288109,-95.64560464,North America
5.518049087,118.2996431,Asia
6.613997124,8.040179447,Africa
-5.840879145,-42.51789324,South America
4.666669695,-60.29152088,South America
55.43422467,65.35508305,Russia
-0.412498659,102.640687,Asia
13.56848102,106.1679296,Asia
-19.60878292,-47.97220763,South America
-10.38599399,-55.04983049,South America
3.114267406,-60.32162988,South America
38.37223176,42.73005006,Asia
-22.3891548,-44.49999506,South America
38.65612699,-1.653414899,Europe
-26.89336837,-51.98072637,South America
21.26283914,-98.37233336,North America
39.4053577,21.62098356,Europe
77.78719533,-70.62682826,North America
-25.83223589,143.3966257,Oceania
-40.30507528,-70.3993392,South America
-39.86860648,-67.27617723,South America
60.41662328,12.0928629,Europe
21.13123974,-102.6372549,North America
1.886979177,39.82759221,Africa
-11.99323131,-44.70650992,South America
62.65599964,43.46552647,Russia
-24.26276706,144.7726495,Oceania
-33.4301185,148.6693098,Oceania
-26.5658997,31.87679404,Africa
9.875298604,-0.872271548,Africa
-0.486142389,37.9533107,Africa
39.87019396,40.64429244,Asia
-51.41066595,-72.2275451,South America
53.22564611,45.81262787,Russia
-15.58838054,-58.91584843,South America
-22.68038089,136.6118433,Oceania
51.97908865,115.6876695,Russia
14.84703827,-16.47277818,Africa
51.67954868,105.7165465,Russia
-16.36387707,142.1218823,Oceania
-19.45172025,-52.57359124,South America
56.71075742,40.30421864,Russia
0.390390727,-50.97320761,South America
54.78431053,23.72946071,Europe
-17.7557821,122.9261025,Oceania
61.59530811,27.55470175,Europe
40.74859979,9.53941889,Europe
22.23541589,89.57299437,Asia
-10.18859056,-77.55477252,South America
58.50551303,22.75635942,Europe
-16.25162129,142.9770388,Oceania
39.17060904,37.46574172,Asia
48.23119401,22.44971519,Europe
27.27359819,91.14832145,Asia
45.29160872,113.8309724,Asia
-0.562963694,39.90061125,Africa
9.541160601,11.96353188,Africa
-26.5906833,120.2260383,Oceania
7.012980837,8.437152806,Africa
-15.21153323,-40.58570894,South America
38.66233957,44.10043454,Asia
36.91885693,30.0596355,Asia
7.299022848,8.717086415,Africa
-20.49529092,146.2380998,Oceania
58.37833961,84.50558266,Russia
-20.00673845,137.1499734,Oceania
-13.78490201,-47.43291829,South America
48.1795873,111.6331171,Asia
38.04073607,28.83675362,Asia
-26.57338399,-60.92399894,South America
-29.39354656,18.61929565,Africa
-27.99150286,26.30702847,Africa
62.78551949,148.167322,Russia
-12.09046255,-59.56525848,South America
50.75364194,27.85151555,Europe
-30.14509434,116.7471411,Oceania
57.51035731,14.13237925,Europe
-21.10011835,25.65545944,Africa
-34.5653153,146.9453751,Oceania
9.361416196,12.54927131,Africa
7.9397814,80.7309428,Asia
-28.07563219,134.1137882,Oceania
-17.33864354,141.4922981,Oceania
-38.07978605,147.0193665,Oceania
-48.94116533,-68.74567753,South America
-18.13829785,-64.27884796,South America
56.33150599,8.849881359,Europe
-20.8077476,27.03569151,Africa
25.31244626,-104.6582892,North America
-9.419271551,-61.97088681,South America
-19.78386255,23.64831919,Africa
6.495300414,4.87047679,Africa
41.70449683,-5.127700229,Europe
-6.631845031,-79.14413714,South America
39.08529318,28.98305532,Asia
26.21912604,-103.0964073,North America
-10.26073597,-36.86407961,South America
60.02950939,65.19866934,Russia
-32.38749776,-52.55487961,South America
0.348871378,38.22934863,Africa
-25.93957648,118.8116851,Oceania
70.21053551,-26.25532687,North America
-29.04451208,19.59726182,Africa
-29.16279679,-56.38597222,South America
-6.758002568,-51.31800533,South America
22.51510774,-98.75604569,North America
17.22023216,-100.7505824,North America
-26.05208352,116.1583343,Oceania
-24.72127166,143.2043497,Oceania
16.36690642,-14.28265554,Africa
45.81705138,14.65918102,Europe
-13.83202749,-56.14817218,South America
6.375457594,100.9154204,Asia
-17.6619627,-61.54771338,South America
-24.83653753,31.89674026,Africa
63.56448272,-20.13014028,Europe
-4.724857647,-46.20815978,South America
-5.410613895,-80.03913167,South America
-43.91558396,-71.41963632,South America
-4.382978387,39.34834828,Africa
-28.49916565,-52.20037708,South America
6.659905718,79.97065045,Asia
-15.58550528,131.2762466,Oceania
21.08707759,86.81266532,Asia
11.70586951,11.05214376,Africa
55.74160539,89.37983189,Russia
-12.73992362,131.464882,Oceania
16.29155552,79.98425069,Asia
8.012558863,0.559179441,Africa
66.99219865,56.89857319,Russia
66.81080082,24.385503,Europe
20.45806138,-87.39324949,North America
-8.331026689,111.6891166,Asia
15.49521957,-15.90740704,Africa
66.48282042,57.20593977,Russia
-19.76993403,-43.00586415,South America
-9.146865275,-36.17138628,South America
-37.4515976,144.729626,Oceania
-8.274710061,-36.57506966,South America
-7.3343252,-36.95552607,South America
49.76815948,18.85118245,Europe
-31.40410887,-62.56679472,South America
-12.65621948,-44.4184778,South America
-29.16764185,-65.4391325,South America
52.23498708,43.9633339,Russia
18.22267605,-91.03955476,North America
59.08620836,80.81933452,Russia
24.96134597,-104.6747297,North America
24.05581489,90.16270466,Asia
-7.813476172,-48.51488561,South America
-22.09673471,145.1726739,Oceania
42.85500953,-5.38458751,Europe
-23.11979476,27.07803619,Africa
-2.201179349,37.68244539,Africa
3.461913107,-51.71884233,South America
-29.66774473,-67.38080956,South America
-0.72955578,36.22573175,Africa
-19.86987623,134.2045542,Oceania
-24.86102812,142.9310106,Oceania
56.23267381,23.93258826,Europe
-17.92069091,133.7129041,Oceania
38.57979153,38.79652358,Asia
26.97016676,90.06031067,Asia
-28.95490317,-65.39469743,South America
16.32409429,80.66409281,Asia
47.29035445,24.40415417,Europe
1.729108954,-50.87871295,South America
-33.50085957,149.3368243,Oceania
5.000676341,8.512283732,Africa
40.65187208,42.35699726,Asia
-10.93619392,-42.45153818,South America
-20.86210505,-55.89663968,South America
6.843282696,-76.12637664,South America
-31.61975514,-53.01601622,South America
40.17725108,37.91133432,Asia
17.38011535,-101.1181987,North America
-22.54456514,-48.26297426,South America
-33.15082726,-62.89457509,South America
57.01996275,82.06841074,Russia
-8.202590506,-49.61875421,South America
8.905359023,7.479201212,Africa
-7.234857023,-37.42470846,South America
55.53875432,75.21344889,Russia
47.19739024,111.3927158,Asia
16.2896567,-0.044872621,Africa
8.252356969,-73.58084494,South America
53.27070128,17.35153744,Europe
-16.33057215,-50.35600373,South America
58.24919562,85.24229646,Russia
-18.26464513,122.3835987,Oceania
50.5457611,28.65207239,Europe
-18.14620848,-46.46384591,South America
59.02696817,28.90572072,Russia
18.20293118,-93.12879041,North America
46.48019894,48.06876179,Russia
11.41459981,122.5770345,Asia
0.940087222,-52.18272713,South America
-16.27630469,144.7136605,Oceania
17.63456996,103.1199075,Asia
0.88195892,30.14035522,Africa
-27.64675751,115.7514854,Oceania
-36.14845568,-59.9353501,South America
-16.683292,135.7271194,Oceania
-4.334867093,-45.24156774,South America
-11.36782865,-38.33446274,South America
-0.891092796,34.4288086,Africa
-25.35588003,131.8725793,Oceania
-8.553213168,-40.81427413,South America
-10.3671019,-76.19465835,South America
-27.97218363,147.6851915,Oceania
-23.14079108,119.1972746,Oceania
-1.649114077,103.5647528,Asia
49.67867999,19.67436474,Europe
54.05408622,47.12701553,Russia
40.16562343,39.00656197,Asia
-13.54963986,-70.88674359,South America
11.52977637,8.653117354,Africa
-20.21364787,-50.07176469,South America
55.64060525,52.70226495,Russia
-33.28531669,146.590469,Oceania
38.77402179,35.72939401,Asia
36.53549,3.83618,Africa
36.55213,4.48846,Africa
36.61954,4.08282,Africa
43.48516,16.09528,Europe
43.89607,16.12058,Europe
43.71767,16.42878,Europe
43.86199,16.16682,Europe
43.53456,16.52915,Europe
43.43272,16.7835,Europe
43.16433,16.68012,Europe
43.50891,16.43915,Europe
43.54836,16.49321,Europe
43.91459,16.20752,Europe
43.5577691,16.52519157,Europe
43.5011,16.6027,Europe
43.53704,16.70654,Europe
43.81341,15.95626,Europe
43.61867,16.33948,Europe
43.47517,16.02102,Europe
43.18637,16.59198,Europe
43.53047,16.47617,Europe
43.26002,16.66696,Europe
43.52105,16.26536,Europe
43.71549,16.20367,Europe
43.62691,16.7096,Europe
43.34,16.56195,Europe
43.05276,16.22906,Europe
43.33136,16.83993,Europe
43.57807,16.23509,Europe
43.71378,16.72802,Europe
43.65154,16.32445,Europe
43.6597,16.18998,Europe
43.50369,16.54456,Europe
43.53142,16.51205,Europe
43.49252,16.55261,Europe
43.40754,16.88947,Europe
43.48447,16.26201,Europe
43.60371,16.31663,Europe
43.80801,16.65129,Europe
43.03681,16.17856,Europe
43.57818,16.552,Europe
43.51023,16.52345,Europe
43.51733,16.49228,Europe
43.61428,16.14628,Europe
43.05208,16.23535,Europe
43.54987,16.3337,Europe
43.67884,16.08051,Europe
43.52372,15.96685,Europe
43.39859,16.27307,Europe
43.99376,16.39808,Europe
43.55826,16.08544,Europe
43.50414,16.51572,Europe
43.55707,16.35275,Europe
43.52995,16.05619,Europe
43.86906,16.08757,Europe
43.88706,16.11307,Europe
43.88675,16.11009,Europe
43.7184,16.63756,Europe
43.74162,16.15123,Europe
43.6017,15.99684,Europe
43.76742,16.19033,Europe
43.52214,16.25214,Europe
43.52014,16.23164,Europe
-9.10953,124.90537,Asia
-9.07513,124.8473,Asia
-9.12235,124.93941,Asia
-9.17022,124.95104,Asia
-8.55274,125.53512,Asia
55.60625,12.1925,Europe
55.93908,12.31872,Europe
55.88038,12.50208,Europe
55.78879,12.48045,Europe
55.60386,12.31794,Europe
55.58737,12.57756,Europe
55.88784,12.8287,Europe
55.65863,12.59127,Europe
56.05441,12.15437,Europe
55.7794,12.51859,Europe
55.62694,12.24547,Europe
55.86721,12.84211,Europe
55.57324,12.54659,Europe
55.74614,12.50019,Europe
55.64517,12.48211,Europe
56.07404,12.16515,Europe
55.64531,12.63573,Europe
55.64174,12.6402,Europe
55.73921,12.55484,Europe
55.77164,12.51579,Europe
55.62917,12.43155,Europe
56.11245,12.98528,Europe
55.63268,12.49086,Europe
55.84624,12.38532,Europe
56.09624,12.92256,Europe
55.8236,12.99058,Europe
55.35163,12.38954,Europe
56.09756,12.65586,Europe
56.04311,12.5867,Europe
55.42315,12.18904,Europe
55.94415,12.29771,Europe
56.13568,13.00575,Europe
55.75661,12.23712,Europe
56.1119,12.33921,Europe
55.64637,12.47218,Europe
55.60645,12.98655,Europe
56.0683,12.28119,Europe
56.17208,12.95288,Europe
56.02613,12.80618,Europe
55.70539,12.54295,Europe
56.05493,12.70518,Europe
55.63439,12.58746,Europe
55.26907,12.27829,Europe
55.25826,12.1069,Europe
55.86521,12.36915,Europe
56.03093,12.31341,Europe
55.42275,12.97329,Europe
55.68417,12.42601,Europe
55.62958,12.6814,Europe
55.63326,12.4876,Europe
56.08524,12.74453,Europe
55.54779,12.96673,Europe
56.05665,12.52276,Europe
55.5648,12.04679,Europe
55.91208,12.28685,Europe
55.95342,12.049,Europe
55.72347,12.54816,Europe
55.98094,12.94096,Europe
55.83652,12.96565,Europe
55.54543,12.11785,Europe
55.94454,12.49921,Europe
55.65216,12.07272,Europe
55.97952,13.01285,Europe
56.02539,12.24362,Europe
55.61845,12.13255,Europe
55.87954,12.15561,Europe
55.38751,12.08981,Europe
55.95121,12.31349,Europe
55.71889,12.49758,Europe
55.59748,12.16535,Europe
55.39383,12.2418,Europe
55.48988,12.06762,Europe
55.69734,12.54926,Europe
55.63567,12.1162,Europe
56.08309,12.77961,Europe
55.65373,12.2549,Europe
55.72369,12.38388,Europe
55.88752,12.81091,Europe
55.90944,12.81551,Europe
56.08302,12.47117,Europe
55.71533,12.40096,Europe
55.65992,12.10119,Europe
55.67415,12.5085,Europe
55.68733,12.5278,Europe
56.08992,12.91794,Europe
55.40898,12.94883,Europe
55.26414,12.05405,Europe
56.11089,13.03216,Europe
55.39524,12.13035,Europe
55.67187,12.55898,Europe
55.44051,12.98917,Europe
56.12541,12.62263,Europe
55.66402,12.34379,Europe
55.95574,12.246,Europe
55.48941,12.16097,Europe
55.79287,12.46639,Europe
55.94083,12.36055,Europe
55.88485,12.48997,Europe
55.33001,12.40387,Europe
55.6281,12.31695,Europe
55.41652,12.94922,Europe
55.86686,12.15633,Europe
56.02365,12.2059,Europe
55.78615,12.3595,Europe
55.865,12.8505,Europe
56.12035,12.74942,Europe
55.47182,12.07759,Europe
55.92935,12.82732,Europe
56.11241,12.6187,Europe
55.7395,12.1377,Europe
56.08869,12.87283,Europe
55.68274,12.58936,Europe
55.4645,12.06378,Europe
55.80272,12.5486,Europe
55.72831,12.36033,Europe
55.74294,12.53208,Europe
55.72893,12.57616,Europe
55.46353,12.04681,Europe
55.75709,12.48376,Europe
55.54984,12.24161,Europe
55.4039,12.93005,Europe
55.26345,12.40275,Europe
55.64836,12.41238,Europe
55.42017,12.98994,Europe
55.62129,12.61784,Europe
55.8316,12.11999,Europe
55.41369,12.13839,Europe
55.95929,12.52492,Europe
56.12838,12.90059,Europe
56.03154,12.75129,Europe
55.88966,12.541,Europe
56.06796,12.55378,Europe
55.64266,12.13542,Europe
55.85739,12.31528,Europe
55.59501,12.32964,Europe
55.67938,12.53463,Europe
55.6572,12.33633,Europe
55.40784,12.856,Europe
56.01181,12.83542,Europe
55.95453,12.53438,Europe
55.5715,12.9825,Europe
55.55017,12.15529,Europe
55.51048,12.14595,Europe
55.96673,12.86331,Europe
55.37263,12.29795,Europe
55.94375,12.31194,Europe
55.65417,12.45238,Europe
56.03876,12.72365,Europe
56.14636,12.8449,Europe
56.02598,12.33771,Europe
55.63959,12.3108,Europe
56.06073,12.89874,Europe
55.66608,12.53824,Europe
55.61324,12.40017,Europe
56.06198,12.1155,Europe
55.6363,12.27892,Europe
55.66894,12.1674,Europe
55.79473,12.47448,Europe
31.36721,72.9319,Asia
30.48216,74.53927,Asia
31.82153,75.19236,Asia
30.48739,74.47069,Asia
31.58877,74.31478,Asia
31.86722,73.49952,Asia
30.87082,74.44091,Asia
31.82539,72.54064,Asia
32.32966,74.35038,Asia
30.27403,70.96444,Asia
31.75709,74.64221,Asia
31.85197,75.17516,Asia
31.70119,74.30858,Asia
31.84471,74.6806,Asia
30.94716,74.54291,Asia
31.75246,74.01038,Asia
31.73903,75.20108,Asia
31.77018,75.14091,Asia
31.78394,75.0545,Asia
31.69599,74.69564,Asia
30.97005,74.56005,Asia
31.72233,74.80223,Asia
31.72887,75.23746,Asia
32.33757,74.68933,Asia
30.78807,74.3992,Asia
30.88617,74.49203,Asia
29.26225,71.36662,Asia
30.98852,74.59326,Asia
31.86925,75.18185,Asia
30.82418,74.38889,Asia
31.78308,74.99186,Asia
31.79703,74.93602,Asia
32.83436,71.59338,Asia
31.59237,74.30516,Asia
30.85232,74.58007,Asia
30.49853,74.41412,Asia
31.74638,75.24728,Asia
31.80121,75.18951,Asia
31.72921,75.20993,Asia
31.76423,74.98879,Asia
30.86983,74.47075,Asia
31.16633,74.5704,Asia
30.98411,74.57656,Asia
31.71142,74.76585,Asia
31.72172,75.25841,Asia
31.56864,74.30713,Asia
31.59465,74.30193,Asia
29.82524,70.94111,Asia
30.67133,73.65028,Asia
30.49311,74.36765,Asia
30.45747,74.28945,Asia
31.18853,74.60575,Asia
32.36384,74.94306,Asia
30.92442,74.47305,Asia
30.80085,74.4514,Asia
27.67017,68.35774,Asia
30.92799,74.58029,Asia
30.45791,74.29822,Asia
29.0986,70.90454,Asia
30.477,74.19211,Asia
30.87906,74.49146,Asia
30.86746,74.56154,Asia
30.86787,74.61148,Asia
30.96727,74.52874,Asia
30.20349,71.48321,Asia
10.40868,106.1187,Asia
10.53159,106.14911,Asia
68.49745,16.81001,Europe
68.3445,16.9113,Europe
68.80452,16.5516,Europe
68.80515,16.52048,Europe
68.56,16.47359,Europe
68.81154,16.50929,Europe
68.5353,16.6709,Europe
68.79551,16.45024,Europe
68.73746,16.13197,Europe
68.81004,16.10125,Europe
68.50352,16.44774,Europe
68.72243,16.29736,Europe
68.34086,16.81561,Europe
69.01467,16.49934,Europe
68.46704,16.64058,Europe
69.29817,16.0435,Europe
69.06108,16.81091,Europe
68.79833,16.54165,Europe
68.94564,16.65815,Europe
23.5654,119.58627,Asia
23.26173,119.67767,Asia
23.67475,119.57923,Asia
23.19404,119.42256,Asia
23.37357,119.5069,Asia
42.2988,21.35924,Asia
35.35809,139.91706,Asia
36.46951,139.46325,Asia
36.28601,139.38729,Asia
34.98504,136.48482,Asia
33.83239,135.22352,Asia
35.67196,139.52633,Asia
35.10927,135.31283,Asia
43.99891,143.95692,Asia
34.4833,136.84186,Asia
36.11689,139.2758,Asia
36.18344793,139.1487079,Asia
36.85477,138.27157,Asia
35.61157,139.48486,Asia
35.12023,136.56234,Asia
35.81976,139.53711,Asia
34.81667,137.4,Asia
33.31891,130.51745,Asia
35.89905,139.47559,Asia
33.17206,130.69535,Asia
36.72262,136.97472,Asia
35.9643,139.69486,Asia
36.1843,139.10358,Asia
34.75856,136.13108,Asia
35.01676,136.54332,Asia
36.24036,138.96359,Asia
35.5264,135.46927,Asia
37.77345,140.51923,Asia
33.41555,130.29555,Asia
34.71155,137.34167,Asia
36.44229957,138.1759051,Asia
35.90551,137.58314,Asia
43.7697,144.23481,Asia
37.21926,140.40537,Asia
32.97917,130.80437,Asia
35.73246,137.95703,Asia
34.68061,136.41149,Asia
35.06053,137.0885,Asia
36.53333,136.61667,Asia
35.55877,137.8721,Asia
35.99728,139.21854,Asia
34.8254,135.23104,Asia
35.76275,137.9393,Asia
36.65,138.31667,Asia
36.11185,139.27062,Asia
36.35572,139.14004,Asia
33.36077,130.65605,Asia
34.93581,137.07971,Asia
33.35494,130.48104,Asia
36.17988,139.47414,Asia
33.58348,130.72152,Asia
33.50178,130.48218,Asia
35.51047,139.3291,Asia
36.79344,139.25735,Asia
36.75208,137.11252,Asia
35.83434,139.75253,Asia
36.24373,137.86355,Asia
34.67839,135.56333,Asia
34.67888,135.69863,Asia
