latitude,longitude,city,region,country,continent
49.72583,19.5612,Sucha Beskidzka,Lesser Poland Voivodeship,Poland,Europe
50.56957,19.62452,Gołuchowice,Silesian Voivodeship,Poland,Europe
50.03456,19.07565,Międzyrzecze,Silesian Voivodeship,Poland,Europe
51.12883,17.02662,Wrocław,Lower Silesian Voivodeship,Poland,Europe
50.72587,18.02758,Kotórz Mały,Opole Voivodeship,Poland,Europe
50.67167,17.85534,Opole,Opole Voivodeship,Poland,Europe
54.46985,18.49866,Gdynia,Pomeranian Voivodeship,Poland,Europe
50.1669,19.46846,Trzebinia,Lesser Poland Voivodeship,Poland,Europe
50.74437,15.49712,Rokytnice nad Jizerou,Liberec,Czech Republic,Europe
50.81599,15.08194,Mníšek,Liberec,Czech Republic,Europe
54.37219,17.86532,Pałubice,Pomeranian Voivodeship,Poland,Europe
50.65298,15.21265,Líšný,Liberec,Czech Republic,Europe
50.11076,18.48308,Jejkowice,Silesian Voivodeship,Poland,Europe
50.97839,15.36452,Mirsk,Lower Silesian Voivodeship,Poland,Europe
54.30027,18.77385,Wocławy,Pomeranian Voivodeship,Poland,Europe
50.45379,19.53901,Podzamcze,Silesian Voivodeship,Poland,Europe
54.74524,18.37971,Gnieżdżewo,Pomeranian Voivodeship,Poland,Europe
50.25297,19.19391,Sosnowiec,Silesian Voivodeship,Poland,Europe
50.56159,17.93055,Zimnice Wielkie,Opole Voivodeship,Poland,Europe
50.36136,18.07463,Komorno,Opole Voivodeship,Poland,Europe
50.39957,17.02687,Javorník,Olomouc,Czech Republic,Europe
50.32124,19.7588,Podchybie,Lesser Poland Voivodeship,Poland,Europe
50.08377,18.27077,Racibórz,Silesian Voivodeship,Poland,Europe
54.44594,18.45467,Gdańsk,Pomeranian Voivodeship,Poland,Europe
50.33538,18.18729,Kędzierzyn-Koźle,Opole Voivodeship,Poland,Europe
49.86036,19.00053,Czechowice-Dziedzice,Silesian Voivodeship,Poland,Europe
54.48924,18.44317,Gdynia,Pomeranian Voivodeship,Poland,Europe
50.58385,17.82317,Jaśkowice,Opole Voivodeship,Poland,Europe
50.15527,19.61059,Miękinia,Lesser Poland Voivodeship,Poland,Europe
51.16382,17.56144,Gorzesław,Lower Silesian Voivodeship,Poland,Europe
54.1429,17.97606,Kościerzyna-Wybudowanie,Pomeranian Voivodeship,Poland,Europe
50.12231,19.57868,Wola Filipowska,Lesser Poland Voivodeship,Poland,Europe
54.40538,18.63678,Gdańsk,Pomeranian Voivodeship,Poland,Europe
50.20221,18.83457,Mikołów,Silesian Voivodeship,Poland,Europe
51.17853,17.36151,Bystre,Lower Silesian Voivodeship,Poland,Europe
54.34233,18.72073,Gdańsk,Pomeranian Voivodeship,Poland,Europe
51.13901,17.12954,Wrocław,Lower Silesian Voivodeship,Poland,Europe
50.45538,19.07059,Pyrzowice,Silesian Voivodeship,Poland,Europe
50.14289,19.48409,Młoszowa,Lesser Poland Voivodeship,Poland,Europe
50.79361,15.35225,Kořenov,Liberec,Czech Republic,Europe
50.03462,19.17886,Brzezinka,Lesser Poland Voivodeship,Poland,Europe
50.06859,18.54253,Rybnik,Silesian Voivodeship,Poland,Europe
50.45105,18.57588,Wilkowiczki,Silesian Voivodeship,Poland,Europe
50.85284,18.55684,Borki Wielkie,Opole Voivodeship,Poland,Europe
49.8026,18.88776,Świętoszówka,Silesian Voivodeship,Poland,Europe
49.78533,19.07417,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
50.90893,15.32504,Świeradów-Zdrój,Lower Silesian Voivodeship,Poland,Europe
50.38484,17.31304,Biskupów,Opole Voivodeship,Poland,Europe
50.93759,17.3197,Oława,Lower Silesian Voivodeship,Poland,Europe
51.19617,15.39051,Nowogrodziec,Lower Silesian Voivodeship,Poland,Europe
50.36592,18.83982,Bytom,Silesian Voivodeship,Poland,Europe
49.86034,19.38288,Inwałd,Lesser Poland Voivodeship,Poland,Europe
50.23825,18.98118,Katowice,Silesian Voivodeship,Poland,Europe
50.75089,17.44088,Przylesie Dolne,Opole Voivodeship,Poland,Europe
50.08842,18.35304,Pstrążna,Silesian Voivodeship,Poland,Europe
50.87184,17.42602,Zielęcice,Opole Voivodeship,Poland,Europe
50.83739,17.1413,Wawrzęcice,Lower Silesian Voivodeship,Poland,Europe
50.36501,18.8423,Bytom,Silesian Voivodeship,Poland,Europe
50.1271,19.57473,Wola Filipowska,Lesser Poland Voivodeship,Poland,Europe
50.9663,14.56712,Rumburk,Ústí nad Labem,Czech Republic,Europe
49.88074,19.23248,Kęty,Lesser Poland Voivodeship,Poland,Europe
49.81942,18.99295,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
54.5773,16.8808,Przewłoka,Pomeranian Voivodeship,Poland,Europe
50.48136,17.95863,Krapkowice,Opole Voivodeship,Poland,Europe
51.28901,15.20725,Węgliniec,Lower Silesian Voivodeship,Poland,Europe
49.92249,19.21554,Bielany,Lesser Poland Voivodeship,Poland,Europe
50.3297,18.95088,Bytom,Silesian Voivodeship,Poland,Europe
50.02695,18.41003,Pszów,Silesian Voivodeship,Poland,Europe
49.98743,18.97175,Jankowice,Silesian Voivodeship,Poland,Europe
50.44459,18.93655,Świerklaniec,Silesian Voivodeship,Poland,Europe
54.59094,16.99664,Machowinko,Pomeranian Voivodeship,Poland,Europe
50.5107,18.30056,Strzelce Opolskie,Opole Voivodeship,Poland,Europe
50.69247,17.9989,Zawada,Opole Voivodeship,Poland,Europe
51.12148,17.06836,Wrocław,Lower Silesian Voivodeship,Poland,Europe
51.30819,17.03736,Trzebnica,Lower Silesian Voivodeship,Poland,Europe
50.49759,17.50444,Jasienica Dolna,Opole Voivodeship,Poland,Europe
50.17368,19.45317,Trzebinia,Lesser Poland Voivodeship,Poland,Europe
49.90305,19.19191,Hecznarowice,Silesian Voivodeship,Poland,Europe
50.88996,17.16546,Skrzypnik,Lower Silesian Voivodeship,Poland,Europe
50.52715,18.32012,Strzelce Opolskie,Opole Voivodeship,Poland,Europe
50.71028,17.91916,Opole,Opole Voivodeship,Poland,Europe
50.18413,18.8685,Mikołów,Silesian Voivodeship,Poland,Europe
49.81574,19.10748,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
50.0472,18.75738,Rudziczka,Silesian Voivodeship,Poland,Europe
50.73003,14.90984,Křižany,Liberec,Czech Republic,Europe
54.58252,18.41779,Dębogórze-Wybudowanie,Pomeranian Voivodeship,Poland,Europe
50.94594,18.16175,Borkowice,Opole Voivodeship,Poland,Europe
49.92969,19.66486,Paszkówka,Lesser Poland Voivodeship,Poland,Europe
54.57108,17.20947,Zgojewo,Pomeranian Voivodeship,Poland,Europe
50.03074,19.53397,Okleśna,Lesser Poland Voivodeship,Poland,Europe
50.76209,17.87055,Opole,Opole Voivodeship,Poland,Europe
54.12191,16.67566,Polanów,West Pomeranian Voivodeship,Poland,Europe
49.96581,19.76954,Borek Szlachecki,Lesser Poland Voivodeship,Poland,Europe
49.80437,19.03868,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
49.76154,19.0644,Bystra,Silesian Voivodeship,Poland,Europe
50.99215,18.15735,Smardy Dolne,Opole Voivodeship,Poland,Europe
54.22402,16.52166,Sierakowo Sławieńskie,West Pomeranian Voivodeship,Poland,Europe
51.24398,15.21315,Czerwona Woda,Lower Silesian Voivodeship,Poland,Europe
50.70883,18.36186,Myślina,Opole Voivodeship,Poland,Europe
50.79335,14.99297,Liberec,Liberec,Czech Republic,Europe
50.36392,18.54111,Taciszów,Silesian Voivodeship,Poland,Europe
49.89628,19.37357,Wieprz,Lesser Poland Voivodeship,Poland,Europe
50.28482,19.42332,Bukowno,Lesser Poland Voivodeship,Poland,Europe
51.26844,15.37749,Bieniec,Lower Silesian Voivodeship,Poland,Europe
50.81459,17.50299,Gierszowice,Opole Voivodeship,Poland,Europe
49.81312,18.93658,Jasienica,Silesian Voivodeship,Poland,Europe
50.17979,19.37327,Balin,Lesser Poland Voivodeship,Poland,Europe
50.32521,19.31866,Dąbrowa Górnicza,Silesian Voivodeship,Poland,Europe
54.32725,18.73822,Przejazdowo,Pomeranian Voivodeship,Poland,Europe
50.35431,18.98958,Piekary Śląskie,Silesian Voivodeship,Poland,Europe
50.37179,18.84107,Bytom,Silesian Voivodeship,Poland,Europe
50.8401,15.22374,Hejnice,Liberec,Czech Republic,Europe
50.14576,18.77875,Orzesze,Silesian Voivodeship,Poland,Europe
50.5875,17.88004,Prószków,Opole Voivodeship,Poland,Europe
50.07534,19.17928,Bieruń,Silesian Voivodeship,Poland,Europe
50.68575,18.90123,Zumpy,Silesian Voivodeship,Poland,Europe
50.5021,18.77853,Boruszowice,Silesian Voivodeship,Poland,Europe
51.01738,17.12582,Święta Katarzyna,Lower Silesian Voivodeship,Poland,Europe
49.74103,19.20606,Tresna,Silesian Voivodeship,Poland,Europe
50.03081,19.29226,Oświęcim,Lesser Poland Voivodeship,Poland,Europe
50.68364,17.96662,Opole,Opole Voivodeship,Poland,Europe
50.34912,18.4578,Rudno,Silesian Voivodeship,Poland,Europe
50.82619,14.97586,Chrastava,Liberec,Czech Republic,Europe
50.75316,15.06114,Liberec,Liberec,Czech Republic,Europe
50.54799,19.30304,Myszków,Silesian Voivodeship,Poland,Europe
49.95097,19.25504,Osiek,Lesser Poland Voivodeship,Poland,Europe
49.71182,19.0172,Szczyrk,Silesian Voivodeship,Poland,Europe
50.81269,15.03263,Liberec,Liberec,Czech Republic,Europe
51.07202,16.98372,Wrocław,Lower Silesian Voivodeship,Poland,Europe
49.99703,18.88417,Radostowice,Silesian Voivodeship,Poland,Europe
50.20437,19.1147,Mysłowice,Silesian Voivodeship,Poland,Europe
49.91561,19.10368,Stara Wieś,Silesian Voivodeship,Poland,Europe
54.61424,18.19627,Bolszewo,Pomeranian Voivodeship,Poland,Europe
49.84387,19.1189,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
50.33071,18.56928,Gliwice,Silesian Voivodeship,Poland,Europe
49.82408,19.51892,Świnna Poręba,Lesser Poland Voivodeship,Poland,Europe
54.35333,18.72597,Gdańsk,Pomeranian Voivodeship,Poland,Europe
50.67679,17.96749,Opole,Opole Voivodeship,Poland,Europe
50.49399,18.02195,Gogolin,Opole Voivodeship,Poland,Europe
50.42562,19.38883,Łazy,Silesian Voivodeship,Poland,Europe
50.01795,18.59835,Świerklany,Silesian Voivodeship,Poland,Europe
54.47984,18.36894,Bojano,Pomeranian Voivodeship,Poland,Europe
50.21994,18.20533,Łany,Opole Voivodeship,Poland,Europe
50.7721,17.37542,Wierzbnik,Opole Voivodeship,Poland,Europe
51.05565,15.42112,Ubocze,Lower Silesian Voivodeship,Poland,Europe
50.71562,15.42505,Rokytnice nad Jizerou,Liberec,Czech Republic,Europe
49.82798,18.96677,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
49.74023,18.78988,Ustroń,Silesian Voivodeship,Poland,Europe
54.33863,18.39796,Lniska,Pomeranian Voivodeship,Poland,Europe
50.23359,18.77577,Paniówki,Silesian Voivodeship,Poland,Europe
50.29807,18.82514,Zabrze,Silesian Voivodeship,Poland,Europe
50.76831,17.85228,Dobrzeń Wielki,Opole Voivodeship,Poland,Europe
54.11427,18.68989,Łukocin,Pomeranian Voivodeship,Poland,Europe
54.29873,16.6178,Smardzewo,West Pomeranian Voivodeship,Poland,Europe
51.19473,14.84704,Königshain,Saxony,Germany,Europe
49.84985,19.14719,Kozy,Silesian Voivodeship,Poland,Europe
50.88503,15.34224,Świeradów-Zdrój,Lower Silesian Voivodeship,Poland,Europe
54.3355,18.69247,Gdańsk,Pomeranian Voivodeship,Poland,Europe
50.9675,14.5709,Rumburk,Ústí nad Labem,Czech Republic,Europe
50.04284,19.22564,Oświęcim,Lesser Poland Voivodeship,Poland,Europe
50.49209,18.77658,Tarnowskie Góry,Silesian Voivodeship,Poland,Europe
49.73004,19.2387,Żywiec,Silesian Voivodeship,Poland,Europe
54.20721,18.76377,Suchy Dąb,Pomeranian Voivodeship,Poland,Europe
51.11284,16.97632,Wrocław,Lower Silesian Voivodeship,Poland,Europe
50.41324,17.58294,Kokot,Opole Voivodeship,Poland,Europe
50.41306,18.94385,Piekary Śląskie,Silesian Voivodeship,Poland,Europe
51.59532,15.40657,Chrobrów,Lubusz Voivodeship,Poland,Europe
50.70843,17.1045,Romanów,Lower Silesian Voivodeship,Poland,Europe
49.81394,18.9986,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
50.49353,19.75229,Wierzbica,Silesian Voivodeship,Poland,Europe
49.97057,19.03053,Grzawa,Silesian Voivodeship,Poland,Europe
50.30381,18.78204,Zabrze,Silesian Voivodeship,Poland,Europe
51.01991,17.32106,Jelcz-Laskowice,Lower Silesian Voivodeship,Poland,Europe
50.4802,18.99476,Miasteczko Śląskie,Silesian Voivodeship,Poland,Europe
50.03689,18.58308,Świerklany,Silesian Voivodeship,Poland,Europe
50.20528,19.27498,Jaworzno,Silesian Voivodeship,Poland,Europe
50.6456,17.92524,Opole,Opole Voivodeship,Poland,Europe
50.39518,19.6624,Załęże,Lesser Poland Voivodeship,Poland,Europe
49.93787,19.64041,Kopytówka,Lesser Poland Voivodeship,Poland,Europe
50.65333,18.81134,Irki,Silesian Voivodeship,Poland,Europe
49.88166,19.31708,Wieprz,Lesser Poland Voivodeship,Poland,Europe
51.09825,17.02542,Wrocław,Lower Silesian Voivodeship,Poland,Europe
50.9743,18.72777,Krzepice,Silesian Voivodeship,Poland,Europe
54.35637,18.64924,Gdańsk,Pomeranian Voivodeship,Poland,Europe
50.52621,19.0577,Woźniki,Silesian Voivodeship,Poland,Europe
51.58363,15.46062,Bobrzany,Lubusz Voivodeship,Poland,Europe
50.7556,15.31805,Desná,Liberec,Czech Republic,Europe
50.43844,19.67591,Smoleń,Silesian Voivodeship,Poland,Europe
51.2983,17.80947,Brzezie,Greater Poland Voivodeship,Poland,Europe
50.81192,14.86297,Hrádek nad Nisou,Liberec,Czech Republic,Europe
50.07326,18.54938,Rybnik,Silesian Voivodeship,Poland,Europe
50.28861,18.72809,Gliwice,Silesian Voivodeship,Poland,Europe
51.00959,18.0138,Brynica,Opole Voivodeship,Poland,Europe
50.67069,18.70791,Lubliniec,Silesian Voivodeship,Poland,Europe
49.80817,19.09758,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
50.90784,17.23004,Pełczyce,Lower Silesian Voivodeship,Poland,Europe
50.17619,19.4636,Trzebinia,Lesser Poland Voivodeship,Poland,Europe
50.99785,18.66995,Szarki,Silesian Voivodeship,Poland,Europe
50.18575,19.19204,Mysłowice,Silesian Voivodeship,Poland,Europe
51.15554,15.12061,Trójca,Lower Silesian Voivodeship,Poland,Europe
50.46085,17.31844,Nysa,Opole Voivodeship,Poland,Europe
51.13115,17.08429,Wrocław,Lower Silesian Voivodeship,Poland,Europe
54.74532,18.54975,Kuźnica,Pomeranian Voivodeship,Poland,Europe
50.08593,18.45947,Rybnik,Silesian Voivodeship,Poland,Europe
50.67607,17.95206,Opole,Opole Voivodeship,Poland,Europe
49.86377,19.24171,Czaniec,Silesian Voivodeship,Poland,Europe
50.30038,18.98437,Chorzów,Silesian Voivodeship,Poland,Europe
54.28644,18.24737,Kiełpino,Pomeranian Voivodeship,Poland,Europe
50.13142,18.79261,Orzesze,Silesian Voivodeship,Poland,Europe
49.95488,18.86059,Wisła Wielka,Silesian Voivodeship,Poland,Europe
50.79975,17.94379,Brynica,Opole Voivodeship,Poland,Europe
50.10024,17.82231,Jędrychowice,Opole Voivodeship,Poland,Europe
54.25088,18.7164,Lędowo,Pomeranian Voivodeship,Poland,Europe
49.87188,19.76185,Izdebnik,Lesser Poland Voivodeship,Poland,Europe
50.83651,15.50206,Szklarska Poręba,Lower Silesian Voivodeship,Poland,Europe
50.38758,19.64215,Bydlin,Lesser Poland Voivodeship,Poland,Europe
50.66703,17.95736,Opole,Opole Voivodeship,Poland,Europe
54.59721,18.21657,Wejherowo,Pomeranian Voivodeship,Poland,Europe
51.36805,15.25701,Parowa,Lower Silesian Voivodeship,Poland,Europe
50.13758,18.36785,Bogunice,Silesian Voivodeship,Poland,Europe
49.86754,19.04129,Czechowice-Dziedzice,Silesian Voivodeship,Poland,Europe
49.83005,18.80905,Pierściec,Silesian Voivodeship,Poland,Europe
50.10042,19.2465,Chełmek,Lesser Poland Voivodeship,Poland,Europe
50.68387,18.49952,Łagiewniki Małe,Silesian Voivodeship,Poland,Europe
50.66656,17.99115,Opole,Opole Voivodeship,Poland,Europe
50.94071,18.73232,Krzepice,Silesian Voivodeship,Poland,Europe
50.43157,19.58328,Ryczów-Kolonia,Silesian Voivodeship,Poland,Europe
50.24314,18.90082,Ruda Śląska,Silesian Voivodeship,Poland,Europe
50.6712,17.70517,Prądy,Opole Voivodeship,Poland,Europe
50.19525,18.84394,Mikołów,Silesian Voivodeship,Poland,Europe
50.59815,17.17806,Szklary,Opole Voivodeship,Poland,Europe
50.75771,15.29572,Albrechtice v Jizerských horách,Liberec,Czech Republic,Europe
50.41639,17.36952,Kępnica,Opole Voivodeship,Poland,Europe
51.00791,17.18168,Groblice,Lower Silesian Voivodeship,Poland,Europe
49.99055,19.23337,Grojec,Lesser Poland Voivodeship,Poland,Europe
50.64763,17.45494,Kopice,Opole Voivodeship,Poland,Europe
50.26191,19.44246,Bukowno,Lesser Poland Voivodeship,Poland,Europe
54.37933,18.58997,Gdańsk,Pomeranian Voivodeship,Poland,Europe
51.22398,17.3753,Oleśnica,Lower Silesian Voivodeship,Poland,Europe
50.01291,19.02528,Jankowice,Silesian Voivodeship,Poland,Europe
49.89855,19.20676,Nowa Wieś,Lesser Poland Voivodeship,Poland,Europe
50.34204,19.21746,Dąbrowa Górnicza,Silesian Voivodeship,Poland,Europe
54.26006,18.48631,Kolbudy,Pomeranian Voivodeship,Poland,Europe
50.25484,18.94571,Chorzów,Silesian Voivodeship,Poland,Europe
50.08659,18.68242,Szczejkowice,Silesian Voivodeship,Poland,Europe
49.933,19.635,Marcyporęba,Lesser Poland Voivodeship,Poland,Europe
50.669,18.19272,Nowa Schodnia,Opole Voivodeship,Poland,Europe
50.41249,18.4097,Chechło,Silesian Voivodeship,Poland,Europe
50.08518,19.11288,Bieruń,Silesian Voivodeship,Poland,Europe
49.86567,19.0494,Bielsko-Biała,Silesian Voivodeship,Poland,Europe
50.03993,18.29987,Lubomia,Silesian Voivodeship,Poland,Europe
50.7932,17.8208,Chróścice,Opole Voivodeship,Poland,Europe
50.65376,18.20951,Krzyżowa Dolina,Opole Voivodeship,Poland,Europe
50.35298,19.36683,Dąbrowa Górnicza,Silesian Voivodeship,Poland,Europe
50.38922,17.32651,Markowice,Opole Voivodeship,Poland,Europe
51.42235,15.45994,Ławszowa,Lower Silesian Voivodeship,Poland,Europe
51.29512,15.03915,Bielawa Dolna,Lower Silesian Voivodeship,Poland,Europe
50.79043,15.21741,Josefův Důl,Liberec,Czech Republic,Europe
54.39616,18.67642,Gdańsk,Pomeranian Voivodeship,Poland,Europe
50.38058,18.78745,Wieszowa,Silesian Voivodeship,Poland,Europe
50.25605,19.08178,Katowice,Silesian Voivodeship,Poland,Europe
50.09045,19.10635,Bieruń,Silesian Voivodeship,Poland,Europe
50.23427,18.9887,Katowice,Silesian Voivodeship,Poland,Europe
54.65223,18.10092,Kniewo,Pomeranian Voivodeship,Poland,Europe
51.17663,17.05262,Krzyżanowice,Lower Silesian Voivodeship,Poland,Europe
50.13324,19.40551,Chrzanów,Lesser Poland Voivodeship,Poland,Europe
50.1897,18.81898,Mikołów,Silesian Voivodeship,Poland,Europe
50.06095,19.16764,Bieruń,Silesian Voivodeship,Poland,Europe
54.58533,16.85439,Ustka,Pomeranian Voivodeship,Poland,Europe
54.31046,18.56326,Kowale,Pomeranian Voivodeship,Poland,Europe
50.75857,15.20074,Lučany nad Nisou,Liberec,Czech Republic,Europe
50.3027,19.36939,Sławków,Silesian Voivodeship,Poland,Europe
50.90618,15.33337,Świeradów-Zdrój,Lower Silesian Voivodeship,Poland,Europe
51.34436,17.02734,Pawłów Trzebnicki,Lower Silesian Voivodeship,Poland,Europe
51.14942,15.00835,Zgorzelec,Lower Silesian Voivodeship,Poland,Europe
49.99914,19.70147,Zagacie,Lesser Poland Voivodeship,Poland,Europe
51.20561,17.38056,Oleśnica,Lower Silesian Voivodeship,Poland,Europe
50.39203,17.74628,Gostomia,Opole Voivodeship,Poland,Europe
54.35137,18.31528,Smołdzino,Pomeranian Voivodeship,Poland,Europe
50.23545,19.23202,Jaworzno,Silesian Voivodeship,Poland,Europe
50.27911,18.46999,Sierakowice,Silesian Voivodeship,Poland,Europe
50.08694,18.09767,Pietrowice Wielkie,Silesian Voivodeship,Poland,Europe
50.84754,15.19657,Hejnice,Liberec,Czech Republic,Europe
50.92777,17.07045,Stary Śleszów,Lower Silesian Voivodeship,Poland,Europe
49.72557,19.08124,Buczkowice,Silesian Voivodeship,Poland,Europe
50.01198,19.42997,Podolsze,Lesser Poland Voivodeship,Poland,Europe
50.22646,18.61591,Nieborowice,Silesian Voivodeship,Poland,Europe
50.72587,15.16162,Jablonec nad Nisou,Liberec,Czech Republic,Europe
50.38384,18.57658,Pyskowice,Silesian Voivodeship,Poland,Europe
49.90113,18.91358,Ligota,Silesian Voivodeship,Poland,Europe
50.40786,17.61587,Śmicz,Opole Voivodeship,Poland,Europe
50.15469,17.98766,Baborów,Opole Voivodeship,Poland,Europe
50.67517,18.83461,Cieszowa,Silesian Voivodeship,Poland,Europe
50.30424,19.10802,Czeladź,Silesian Voivodeship,Poland,Europe
50.25315,18.981,Katowice,Silesian Voivodeship,Poland,Europe
50.82146,17.04512,Warkocz,Lower Silesian Voivodeship,Poland,Europe
50.71808,17.28348,Gnojna,Opole Voivodeship,Poland,Europe
51.21415,15.03949,Żarka nad Nysą,Lower Silesian Voivodeship,Poland,Europe
49.97838,19.3007,Polanka Wielka,Lesser Poland Voivodeship,Poland,Europe
50.69709,17.79079,Karczów,Opole Voivodeship,Poland,Europe
50.43723,17.7374,Łącznik,Opole Voivodeship,Poland,Europe
51.13835,16.97186,Wrocław,Lower Silesian Voivodeship,Poland,Europe
50.30354,18.77863,Zabrze,Silesian Voivodeship,Poland,Europe
50.1066,19.12878,Lędziny,Silesian Voivodeship,Poland,Europe
50.1758,18.90003,Mikołów,Silesian Voivodeship,Poland,Europe
50.44804,19.36315,Ciągowice,Silesian Voivodeship,Poland,Europe
54.34282,18.5296,Gdańsk,Pomeranian Voivodeship,Poland,Europe
51.1405,17.15515,Wilczyce,Lower Silesian Voivodeship,Poland,Europe
51.02958,17.07091,Żerniki Wrocławskie,Lower Silesian Voivodeship,Poland,Europe
50.41044,18.63096,Pyskowice,Silesian Voivodeship,Poland,Europe
54.17885,16.87578,Ciecholub,Pomeranian Voivodeship,Poland,Europe
50.25116,19.76256,Sułoszowa,Lesser Poland Voivodeship,Poland,Europe
49.94202,19.45417,Graboszyce,Lesser Poland Voivodeship,Poland,Europe
50.23247,19.71364,Przeginia,Lesser Poland Voivodeship,Poland,Europe
50.84054,15.18406,Hejnice,Liberec,Czech Republic,Europe
50.22828,19.18423,Sosnowiec,Silesian Voivodeship,Poland,Europe
49.88963,18.81426,Mnich,Silesian Voivodeship,Poland,Europe
50.65427,19.72639,Nakło,Silesian Voivodeship,Poland,Europe
50.61254,19.15151,Koziegłowy,Silesian Voivodeship,Poland,Europe
50.27799,19.28512,Sosnowiec,Silesian Voivodeship,Poland,Europe
51.01203,15.06728,Habartice,Liberec,Czech Republic,Europe
50.18224,19.3258,Jaworzno,Silesian Voivodeship,Poland,Europe
50.22202,19.74478,Jerzmanowice,Lesser Poland Voivodeship,Poland,Europe
50.03903,17.85262,Niekazanice,Opole Voivodeship,Poland,Europe
50.2282,19.27262,Jaworzno,Silesian Voivodeship,Poland,Europe
50.457,18.49224,Pawłowice,Silesian Voivodeship,Poland,Europe
51.13008,15.4657,Niwnice,Lower Silesian Voivodeship,Poland,Europe
50.42315,17.37433,Hajduki Nyskie,Opole Voivodeship,Poland,Europe
50.67035,18.89676,Boronów,Silesian Voivodeship,Poland,Europe
54.45814,16.40385,Kopań,West Pomeranian Voivodeship,Poland,Europe
50.69225,15.47556,Jablonec nad Jizerou,Liberec,Czech Republic,Europe
49.76557,19.09876,Wilkowice,Silesian Voivodeship,Poland,Europe
50.95186,14.54846,Rumburk,Ústí nad Labem,Czech Republic,Europe
50.85732,15.02884,Frýdlant,Liberec,Czech Republic,Europe
54.45668,17.00814,Słupsk,Pomeranian Voivodeship,Poland,Europe
50.1478,18.78159,Orzesze,Silesian Voivodeship,Poland,Europe
50.22498,19.58736,Osiek,Lesser Poland Voivodeship,Poland,Europe
49.93283,19.29909,Osiek,Lesser Poland Voivodeship,Poland,Europe
50.80448,14.97938,Chrastava,Liberec,Czech Republic,Europe
50.05695,18.45767,Radlin,Silesian Voivodeship,Poland,Europe
50.37496,19.73947,Gołaczewy,Lesser Poland Voivodeship,Poland,Europe
54.29432,18.24339,Kiełpino,Pomeranian Voivodeship,Poland,Europe
51.2701,15.14475,Zielonka,Lower Silesian Voivodeship,Poland,Europe
50.07021,19.41835,Wygiełzów,Lesser Poland Voivodeship,Poland,Europe
50.31693,18.77436,Zabrze,Silesian Voivodeship,Poland,Europe
49.89169,19.3669,Wieprz,Lesser Poland Voivodeship,Poland,Europe
51.27388,14.59995,Malschwitz,Saxony,Germany,Europe
49.82638,19.57153,Zagórze,Lesser Poland Voivodeship,Poland,Europe
54.3053,17.32219,Gałąźnia Wielka,Pomeranian Voivodeship,Poland,Europe
50.65034,17.95453,Opole,Opole Voivodeship,Poland,Europe
50.73787,17.42515,Lipowa,Opole Voivodeship,Poland,Europe
50.27009,17.81519,Kietlice,Opole Voivodeship,Poland,Europe
50.33055,19.31802,Dąbrowa Górnicza,Silesian Voivodeship,Poland,Europe
54.30073,18.22207,Kiełpino,Pomeranian Voivodeship,Poland,Europe
51.31426,17.70657,Syców,Lower Silesian Voivodeship,Poland,Europe
50.70507,18.72722,Kochanowice,Silesian Voivodeship,Poland,Europe
50.69424,15.39092,Vysoké nad Jizerou,Liberec,Czech Republic,Europe
50.29583,18.82296,Zabrze,Silesian Voivodeship,Poland,Europe
50.68816,15.11512,Rychnov u Jablonce nad Nisou,Liberec,Czech Republic,Europe
50.73471,17.91839,Opole,Opole Voivodeship,Poland,Europe
50.60356,17.64556,Tułowice,Opole Voivodeship,Poland,Europe
54.40745,16.54528,Nowy Jarosław,West Pomeranian Voivodeship,Poland,Europe
49.77853,18.80702,Harbutowice,Silesian Voivodeship,Poland,Europe
50.35766,19.08056,Będzin,Silesian Voivodeship,Poland,Europe
54.17548,17.35462,Struszewo,Pomeranian Voivodeship,Poland,Europe
54.51387,17.90326,Rozłazino,Pomeranian Voivodeship,Poland,Europe
50.87931,14.60257,Dolní Podluží,Ústí nad Labem,Czech Republic,Europe
50.46704,19.65408,Pilica,Silesian Voivodeship,Poland,Europe
50.30887,19.48881,Bolesław,Lesser Poland Voivodeship,Poland,Europe
49.86556,19.17136,Kęty,Lesser Poland Voivodeship,Poland,Europe
51.17289,15.33739,Nawojów Łużycki,Lower Silesian Voivodeship,Poland,Europe
50.02664,18.79618,Suszec,Silesian Voivodeship,Poland,Europe
50.36666,19.14138,Będzin,Silesian Voivodeship,Poland,Europe
51.6148,15.31375,Żagań,Lubusz Voivodeship,Poland,Europe
54.2398,18.55368,Rekcin,Pomeranian Voivodeship,Poland,Europe
50.43702,19.00882,Ossy,Silesian Voivodeship,Poland,Europe
50.56339,19.32834,Myszków,Silesian Voivodeship,Poland,Europe
50.02766,17.87183,Gródczany,Opole Voivodeship,Poland,Europe
49.98624,18.95298,Pszczyna,Silesian Voivodeship,Poland,Europe
50.66928,19.65471,Turzyn,Silesian Voivodeship,Poland,Europe
